snapshot_date,snapshot_utc,instrument_name,expiry_code,maturity_date,strike,option_type,underlying_price,bid_price,ask_price,mid_price,mark_price,mark_iv,open_interest,volume_24h,time_to_expiry_years,creation_timestamp
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-60000-C,28AUG26,2026-08-28 00:00:00+00:00,60000.00000000,call,74599.84000000,0.17700000,0.24850000,0.21275000,0.21065514,0.42870000,3.00000000,0.00000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-60000-P,28AUG26,2026-08-28 00:00:00+00:00,60000.00000000,put,74599.84000000,0.01450000,0.01550000,0.01500000,0.01495159,0.42870000,1.70000000,0.00000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-62000-P,28AUG26,2026-08-28 00:00:00+00:00,62000.00000000,put,74599.84000000,0.01800000,0.01950000,0.01875000,0.01870214,0.41550000,25.50000000,0.00000000,0.24311257,1780203149456
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-63000-P,28AUG26,2026-08-28 00:00:00+00:00,63000.00000000,put,74599.84000000,0.02050000,0.02150000,0.02100000,0.02093963,0.40950000,1.50000000,0.00000000,0.24311257,1780203149454
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-64000-P,28AUG26,2026-08-28 00:00:00+00:00,64000.00000000,put,74599.84000000,0.02300000,0.02400000,0.02350000,0.02343424,0.40380000,59.40000000,0.80000000,0.24311257,1780203149455
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-65000-P,28AUG26,2026-08-28 00:00:00+00:00,65000.00000000,put,74599.84000000,0.02550000,0.02700000,0.02625000,0.02627725,0.39890000,12.80000000,0.50000000,0.24311257,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-66000-P,28AUG26,2026-08-28 00:00:00+00:00,66000.00000000,put,74599.84000000,0.02900000,0.03000000,0.02950000,0.02937853,0.39400000,1.60000000,0.10000000,0.24311257,1780203149455
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-67000-P,28AUG26,2026-08-28 00:00:00+00:00,67000.00000000,put,74599.84000000,0.03200000,0.03350000,0.03275000,0.03276931,0.38910000,0.30000000,0.30000000,0.24311257,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-69000-P,28AUG26,2026-08-28 00:00:00+00:00,69000.00000000,put,74599.84000000,0.04000000,0.04150000,0.04075000,0.04065785,0.38050000,16.30000000,0.00000000,0.24311257,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-70000-C,28AUG26,2026-08-28 00:00:00+00:00,70000.00000000,call,74599.84000000,0.10450000,0.10900000,0.10675000,0.10680291,0.37650000,0.90000000,0.00000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-70000-P,28AUG26,2026-08-28 00:00:00+00:00,70000.00000000,put,74599.84000000,0.04450000,0.04600000,0.04525000,0.04514876,0.37650000,62.90000000,0.50000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-71000-P,28AUG26,2026-08-28 00:00:00+00:00,71000.00000000,put,74599.84000000,0.04950000,0.05050000,0.05000000,0.05001477,0.37260000,3.00000000,0.00000000,0.24311257,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-72000-C,28AUG26,2026-08-28 00:00:00+00:00,72000.00000000,call,74599.84000000,0.08950000,0.09150000,0.09050000,0.09011151,0.36880000,2.00000000,0.00000000,0.24311257,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-72000-P,28AUG26,2026-08-28 00:00:00+00:00,72000.00000000,put,74599.84000000,0.05450000,0.05550000,0.05500000,0.05526724,0.36880000,52.30000000,1.50000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-73000-C,28AUG26,2026-08-28 00:00:00+00:00,73000.00000000,call,74599.84000000,0.08150000,0.08300000,0.08225000,0.08248218,0.36580000,1.20000000,0.00000000,0.24311257,1780203149454
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-73000-P,28AUG26,2026-08-28 00:00:00+00:00,73000.00000000,put,74599.84000000,0.06050000,0.06150000,0.06100000,0.06104285,0.36580000,2.70000000,0.60000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-74000-C,28AUG26,2026-08-28 00:00:00+00:00,74000.00000000,call,74599.84000000,0.07450000,0.07550000,0.07500000,0.07509053,0.36210000,96.90000000,3.20000000,0.24311257,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-74000-P,28AUG26,2026-08-28 00:00:00+00:00,74000.00000000,put,74599.84000000,0.06650000,0.06800000,0.06725000,0.06705614,0.36210000,3.10000000,0.30000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-75000-C,28AUG26,2026-08-28 00:00:00+00:00,75000.00000000,call,74599.84000000,0.06750000,0.06900000,0.06825000,0.06839046,0.35990000,0.30000000,0.10000000,0.24311257,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-75000-P,28AUG26,2026-08-28 00:00:00+00:00,75000.00000000,put,74599.84000000,0.07300000,0.07450000,0.07375000,0.07376102,0.35990000,24.20000000,0.00000000,0.24311257,1780203149458
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-76000-C,28AUG26,2026-08-28 00:00:00+00:00,76000.00000000,call,74599.84000000,0.06150000,0.06250000,0.06200000,0.06202477,0.35740000,5.20000000,0.00000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-76000-P,28AUG26,2026-08-28 00:00:00+00:00,76000.00000000,put,74599.84000000,0.08000000,0.08150000,0.08075000,0.08080027,0.35740000,4.60000000,0.00000000,0.24311257,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-77000-C,28AUG26,2026-08-28 00:00:00+00:00,77000.00000000,call,74599.84000000,0.05550000,0.05650000,0.05600000,0.05609198,0.35510000,0.40000000,0.00000000,0.24311257,1780203149458
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-77000-P,28AUG26,2026-08-28 00:00:00+00:00,77000.00000000,put,74599.84000000,0.08750000,0.08900000,0.08825000,0.08827242,0.35510000,2.80000000,0.00000000,0.24311257,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-78000-C,28AUG26,2026-08-28 00:00:00+00:00,78000.00000000,call,74599.84000000,0.05000000,0.05100000,0.05050000,0.05060003,0.35300000,15.00000000,0.00000000,0.24311257,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-78000-P,28AUG26,2026-08-28 00:00:00+00:00,78000.00000000,put,74599.84000000,0.09500000,0.09700000,0.09600000,0.09618540,0.35300000,3.60000000,0.00000000,0.24311257,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-79000-C,28AUG26,2026-08-28 00:00:00+00:00,79000.00000000,call,74599.84000000,0.04500000,0.04600000,0.04550000,0.04548125,0.35090000,6.20000000,0.00000000,0.24311257,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-80000-C,28AUG26,2026-08-28 00:00:00+00:00,80000.00000000,call,74599.84000000,0.04000000,0.04150000,0.04075000,0.04085439,0.34950000,17.10000000,2.00000000,0.24311257,1780203149456
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-80000-P,28AUG26,2026-08-28 00:00:00+00:00,80000.00000000,put,74599.84000000,0.11000000,0.11850000,0.11425000,0.11324965,0.34950000,0.50000000,0.10000000,0.24311257,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-81000-C,28AUG26,2026-08-28 00:00:00+00:00,81000.00000000,call,74599.84000000,0.03600000,0.03700000,0.03650000,0.03659781,0.34820000,0.80000000,0.00000000,0.24311257,1780203149461
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-28AUG26-82000-C,28AUG26,2026-08-28 00:00:00+00:00,82000.00000000,call,74599.84000000,0.03200000,0.03300000,0.03250000,0.03271160,0.34700000,7.50000000,0.60000000,0.24311257,1780203149462
